date_day,season,year,month,hour,holiday,day_of_the_week,working_day,weather_situation,temp,atemp,humidity,wind_speed,user_casual,user_registered,user_count,temp_category,month_year
2011-04-14,Summer,2011,April,23,0,Thursday,Working,Clear or Light Clouds,18.86,0.4545,0.59,0.1045,7,40,47,Cool,Apr 2011
2011-04-15,Summer,2011,April,0,1,Friday,Holiday,Clear or Light Clouds,18.04,0.4394,0.67,0.0,6,21,27,Cool,Apr 2011
2011-04-15,Summer,2011,April,1,1,Friday,Holiday,Clear or Light Clouds,18.04,0.4394,0.62,0.0,6,9,15,Cool,Apr 2011
2011-04-15,Summer,2011,April,2,1,Friday,Holiday,Clear or Light Clouds,16.400000000000002,0.4091,0.76,0.0,8,10,18,Cool,Apr 2011
2011-04-15,Summer,2011,April,3,1,Friday,Holiday,Clear or Light Clouds,16.400000000000002,0.4091,0.76,0.0,0,3,3,Cool,Apr 2011
2011-04-15,Summer,2011,April,4,1,Friday,Holiday,Clear or Light Clouds,15.58,0.3939,0.82,0.0896,0,3,3,Cool,Apr 2011
2011-04-15,Summer,2011,April,5,1,Friday,Holiday,Clear or Light Clouds,14.76,0.3636,0.81,0.1045,2,11,13,Cool,Apr 2011
2011-04-15,Summer,2011,April,6,1,Friday,Holiday,Clear or Light Clouds,14.76,0.3636,0.81,0.0896,5,42,47,Cool,Apr 2011
2011-04-15,Summer,2011,April,7,1,Friday,Holiday,Clear or Light Clouds,16.400000000000002,0.4091,0.71,0.1642,10,139,149,Cool,Apr 2011
2011-04-15,Summer,2011,April,8,1,Friday,Holiday,Clear or Light Clouds,18.04,0.4394,0.62,0.2985,21,279,300,Cool,Apr 2011
2011-04-15,Summer,2011,April,9,1,Friday,Holiday,Clear or Light Clouds,20.5,0.4848,0.55,0.194,16,162,178,Warm,Apr 2011
2011-04-15,Summer,2011,April,10,1,Friday,Holiday,Clear or Light Clouds,20.5,0.4848,0.55,0.194,31,91,122,Warm,Apr 2011
2011-04-15,Summer,2011,April,11,1,Friday,Holiday,Clear or Light Clouds,21.32,0.5,0.55,0.194,41,95,136,Warm,Apr 2011
2011-04-15,Summer,2011,April,12,1,Friday,Holiday,Clear or Light Clouds,21.32,0.5,0.55,0.2836,45,155,200,Warm,Apr 2011
2011-04-15,Summer,2011,April,13,1,Friday,Holiday,Clear or Light Clouds,22.14,0.5152,0.52,0.2537,47,133,180,Warm,Apr 2011
2011-04-15,Summer,2011,April,14,1,Friday,Holiday,Clear or Light Clouds,22.14,0.5152,0.52,0.2537,57,106,163,Warm,Apr 2011
2011-04-15,Summer,2011,April,15,1,Friday,Holiday,Clear or Light Clouds,22.14,0.5152,0.52,0.4478,50,112,162,Warm,Apr 2011
2011-04-15,Summer,2011,April,16,1,Friday,Holiday,Clear or Light Clouds,21.32,0.5,0.55,0.4925,70,173,243,Warm,Apr 2011
2011-04-15,Summer,2011,April,17,1,Friday,Holiday,Foggy or Cloudy with Mist,20.5,0.4848,0.63,0.3881,64,267,331,Warm,Apr 2011
2011-04-15,Summer,2011,April,18,1,Friday,Holiday,Foggy or Cloudy with Mist,18.86,0.4545,0.67,0.3881,47,216,263,Cool,Apr 2011
2011-04-15,Summer,2011,April,19,1,Friday,Holiday,Clear or Light Clouds,17.22,0.4242,0.77,0.3881,41,168,209,Cool,Apr 2011
2011-04-15,Summer,2011,April,20,1,Friday,Holiday,Foggy or Cloudy with Mist,16.400000000000002,0.4091,0.76,0.3284,26,92,118,Cool,Apr 2011
2011-04-15,Summer,2011,April,21,1,Friday,Holiday,Foggy or Cloudy with Mist,16.400000000000002,0.4091,0.76,0.2985,25,77,102,Cool,Apr 2011
2011-04-15,Summer,2011,April,22,1,Friday,Holiday,Foggy or Cloudy with Mist,15.58,0.3939,0.82,0.3881,16,64,80,Cool,Apr 2011
2011-04-15,Summer,2011,April,23,1,Friday,Holiday,Foggy or Cloudy with Mist,14.76,0.3485,0.81,0.194,8,56,64,Cool,Apr 2011
2011-04-16,Summer,2011,April,0,0,Saturday,Holiday,Foggy or Cloudy with Mist,14.76,0.3485,0.81,0.2239,7,36,43,Cool,Apr 2011
2011-04-16,Summer,2011,April,1,0,Saturday,Holiday,Foggy or Cloudy with Mist,14.76,0.3333,0.87,0.2836,5,28,33,Cool,Apr 2011
2011-04-16,Summer,2011,April,2,0,Saturday,Holiday,Foggy or Cloudy with Mist,14.76,0.3485,0.87,0.1343,5,19,24,Cool,Apr 2011
2011-04-16,Summer,2011,April,3,0,Saturday,Holiday,Foggy or Cloudy with Mist,14.76,0.3485,0.87,0.1642,5,9,14,Cool,Apr 2011
2011-04-16,Summer,2011,April,4,0,Saturday,Holiday,Foggy or Cloudy with Mist,14.76,0.3485,0.87,0.2239,1,4,5,Cool,Apr 2011
2011-04-16,Summer,2011,April,5,0,Saturday,Holiday,Foggy or Cloudy with Mist,15.58,0.3939,0.87,0.2836,1,3,4,Cool,Apr 2011
2011-04-16,Summer,2011,April,6,0,Saturday,Holiday,Light Rain or Light Snow,16.400000000000002,0.4091,0.82,0.3284,1,9,10,Cool,Apr 2011
2011-04-16,Summer,2011,April,7,0,Saturday,Holiday,Foggy or Cloudy with Mist,16.400000000000002,0.4091,0.82,0.4179,3,18,21,Cool,Apr 2011
2011-04-16,Summer,2011,April,8,0,Saturday,Holiday,Light Rain or Light Snow,16.400000000000002,0.4091,0.87,0.3582,7,38,45,Cool,Apr 2011
2011-04-16,Summer,2011,April,9,0,Saturday,Holiday,Light Rain or Light Snow,16.400000000000002,0.4091,1.0,0.2985,2,27,29,Cool,Apr 2011
2011-04-16,Summer,2011,April,10,0,Saturday,Holiday,Light Rain or Light Snow,17.22,0.4242,0.94,0.3881,1,21,22,Cool,Apr 2011
2011-04-16,Summer,2011,April,11,0,Saturday,Holiday,Light Rain or Light Snow,17.22,0.4242,0.94,0.4478,4,27,31,Cool,Apr 2011
2011-04-16,Summer,2011,April,12,0,Saturday,Holiday,Foggy or Cloudy with Mist,18.86,0.4545,0.88,0.5821,6,26,32,Cool,Apr 2011
2011-04-16,Summer,2011,April,13,0,Saturday,Holiday,Light Rain or Light Snow,18.86,0.4545,0.94,0.5224,9,49,58,Cool,Apr 2011
2011-04-16,Summer,2011,April,14,0,Saturday,Holiday,Light Rain or Light Snow,21.32,0.5,0.83,0.5821,14,49,63,Warm,Apr 2011
2011-04-16,Summer,2011,April,15,0,Saturday,Holiday,Light Rain or Light Snow,21.32,0.5,0.83,0.5821,16,62,78,Warm,Apr 2011
2011-04-16,Summer,2011,April,16,0,Saturday,Holiday,Light Rain or Light Snow,20.5,0.4848,0.88,0.4627,6,27,33,Warm,Apr 2011
2011-04-16,Summer,2011,April,17,0,Saturday,Holiday,Light Rain or Light Snow,20.5,0.4848,0.88,0.5821,1,14,15,Warm,Apr 2011
2011-04-16,Summer,2011,April,18,0,Saturday,Holiday,Foggy or Cloudy with Mist,20.5,0.4848,0.94,0.3881,6,32,38,Warm,Apr 2011
2011-04-16,Summer,2011,April,19,0,Saturday,Holiday,Foggy or Cloudy with Mist,21.32,0.5,0.94,0.4179,9,62,71,Warm,Apr 2011
2011-04-16,Summer,2011,April,20,0,Saturday,Holiday,Light Rain or Light Snow,18.04,0.4394,0.94,0.2239,4,49,53,Cool,Apr 2011
2011-04-16,Summer,2011,April,21,0,Saturday,Holiday,Foggy or Cloudy with Mist,18.04,0.4394,0.94,0.0,1,13,14,Cool,Apr 2011
2011-04-16,Summer,2011,April,22,0,Saturday,Holiday,Light Rain or Light Snow,17.22,0.4242,1.0,0.0,2,22,24,Cool,Apr 2011
2011-04-16,Summer,2011,April,23,0,Saturday,Holiday,Foggy or Cloudy with Mist,18.04,0.4394,0.77,0.2836,5,30,35,Cool,Apr 2011
2011-04-17,Summer,2011,April,0,0,Sunday,Holiday,Foggy or Cloudy with Mist,18.04,0.4394,0.77,0.2836,4,29,33,Cool,Apr 2011
2011-04-17,Summer,2011,April,1,0,Sunday,Holiday,Clear or Light Clouds,17.22,0.4242,0.67,0.2239,6,25,31,Cool,Apr 2011
2011-04-17,Summer,2011,April,2,0,Sunday,Holiday,Clear or Light Clouds,16.400000000000002,0.4091,0.62,0.194,4,25,29,Cool,Apr 2011
2011-04-17,Summer,2011,April,3,0,Sunday,Holiday,Clear or Light Clouds,16.400000000000002,0.4091,0.66,0.1343,12,13,25,Cool,Apr 2011
2011-04-17,Summer,2011,April,4,0,Sunday,Holiday,Clear or Light Clouds,14.76,0.3636,0.76,0.1045,2,5,7,Cool,Apr 2011
2011-04-17,Summer,2011,April,5,0,Sunday,Holiday,Clear or Light Clouds,14.76,0.3485,0.71,0.1642,2,1,3,Cool,Apr 2011
2011-04-17,Summer,2011,April,6,0,Sunday,Holiday,Clear or Light Clouds,14.76,0.3182,0.66,0.4478,3,5,8,Cool,Apr 2011
2011-04-17,Summer,2011,April,7,0,Sunday,Holiday,Clear or Light Clouds,14.76,0.3333,0.5,0.3582,2,14,16,Cool,Apr 2011
2011-04-17,Summer,2011,April,8,0,Sunday,Holiday,Clear or Light Clouds,15.58,0.3939,0.46,0.3881,7,36,43,Cool,Apr 2011
2011-04-17,Summer,2011,April,9,0,Sunday,Holiday,Clear or Light Clouds,16.400000000000002,0.4091,0.43,0.2836,31,71,102,Cool,Apr 2011
2011-04-17,Summer,2011,April,10,0,Sunday,Holiday,Clear or Light Clouds,17.22,0.4242,0.44,0.4478,91,120,211,Cool,Apr 2011
2011-04-17,Summer,2011,April,11,0,Sunday,Holiday,Clear or Light Clouds,18.86,0.4545,0.41,0.4179,119,185,304,Cool,Apr 2011
2011-04-17,Summer,2011,April,12,0,Sunday,Holiday,Clear or Light Clouds,18.86,0.4545,0.38,0.3881,167,187,354,Cool,Apr 2011
2011-04-17,Summer,2011,April,13,0,Sunday,Holiday,Clear or Light Clouds,20.5,0.4848,0.34,0.3881,181,162,343,Warm,Apr 2011
2011-04-17,Summer,2011,April,14,0,Sunday,Holiday,Clear or Light Clouds,21.32,0.5,0.34,0.3881,170,191,361,Warm,Apr 2011
2011-04-17,Summer,2011,April,15,0,Sunday,Holiday,Clear or Light Clouds,22.14,0.5152,0.32,0.5224,179,209,388,Warm,Apr 2011
2011-04-17,Summer,2011,April,16,0,Sunday,Holiday,Clear or Light Clouds,22.14,0.5152,0.3,0.3582,161,182,343,Warm,Apr 2011
2011-04-17,Summer,2011,April,17,0,Sunday,Holiday,Clear or Light Clouds,22.96,0.5303,0.3,0.4478,143,163,306,Warm,Apr 2011
2011-04-17,Summer,2011,April,18,0,Sunday,Holiday,Clear or Light Clouds,22.96,0.5303,0.3,0.3881,102,175,277,Warm,Apr 2011
2011-04-17,Summer,2011,April,19,0,Sunday,Holiday,Clear or Light Clouds,22.96,0.5303,0.3,0.2985,75,135,210,Warm,Apr 2011
2011-04-17,Summer,2011,April,20,0,Sunday,Holiday,Clear or Light Clouds,21.32,0.5,0.36,0.194,44,97,141,Warm,Apr 2011
2011-04-17,Summer,2011,April,21,0,Sunday,Holiday,Clear or Light Clouds,20.5,0.4848,0.42,0.194,13,70,83,Warm,Apr 2011
2011-04-17,Summer,2011,April,22,0,Sunday,Holiday,Clear or Light Clouds,20.5,0.4848,0.39,0.1045,21,49,70,Warm,Apr 2011
2011-04-17,Summer,2011,April,23,0,Sunday,Holiday,Clear or Light Clouds,18.04,0.4394,0.67,0.1642,19,37,56,Cool,Apr 2011
2011-04-18,Summer,2011,April,0,0,Monday,Working,Clear or Light Clouds,18.86,0.4545,0.47,0.0896,15,24,39,Cool,Apr 2011
2011-04-18,Summer,2011,April,1,0,Monday,Working,Clear or Light Clouds,18.86,0.4545,0.47,0.1343,11,8,19,Cool,Apr 2011
2011-04-18,Summer,2011,April,2,0,Monday,Working,Clear or Light Clouds,17.22,0.4242,0.67,0.1045,14,2,16,Cool,Apr 2011
2011-04-18,Summer,2011,April,3,0,Monday,Working,Clear or Light Clouds,17.22,0.4242,0.62,0.1045,6,1,7,Cool,Apr 2011
2011-04-18,Summer,2011,April,4,0,Monday,Working,Clear or Light Clouds,16.400000000000002,0.4091,0.87,0.1642,2,4,6,Cool,Apr 2011
2011-04-18,Summer,2011,April,5,0,Monday,Working,Clear or Light Clouds,16.400000000000002,0.4091,0.76,0.0896,0,16,16,Cool,Apr 2011
2011-04-18,Summer,2011,April,6,0,Monday,Working,Clear or Light Clouds,16.400000000000002,0.4091,0.82,0.0,3,51,54,Cool,Apr 2011
2011-04-18,Summer,2011,April,7,0,Monday,Working,Clear or Light Clouds,18.86,0.4545,0.63,0.0,12,156,168,Cool,Apr 2011
2011-04-18,Summer,2011,April,8,0,Monday,Working,Clear or Light Clouds,18.86,0.4545,0.63,0.0,20,277,297,Cool,Apr 2011
2011-04-18,Summer,2011,April,9,0,Monday,Working,Foggy or Cloudy with Mist,20.5,0.4848,0.55,0.1045,37,132,169,Warm,Apr 2011
2011-04-18,Summer,2011,April,10,0,Monday,Working,Foggy or Cloudy with Mist,21.32,0.5,0.55,0.1045,41,68,109,Warm,Apr 2011
2011-04-18,Summer,2011,April,11,0,Monday,Working,Foggy or Cloudy with Mist,22.14,0.5152,0.52,0.0896,36,87,123,Warm,Apr 2011
2011-04-18,Summer,2011,April,12,0,Monday,Working,Foggy or Cloudy with Mist,22.96,0.5303,0.49,0.0896,60,124,184,Warm,Apr 2011
2011-04-18,Summer,2011,April,13,0,Monday,Working,Foggy or Cloudy with Mist,22.96,0.5303,0.49,0.1642,41,128,169,Warm,Apr 2011
2011-04-18,Summer,2011,April,14,0,Monday,Working,Foggy or Cloudy with Mist,23.779999999999998,0.5455,0.49,0.194,49,95,144,Warm,Apr 2011
2011-04-18,Summer,2011,April,15,0,Monday,Working,Foggy or Cloudy with Mist,24.599999999999998,0.6212,0.43,0.194,64,112,176,Warm,Apr 2011
2011-04-18,Summer,2011,April,16,0,Monday,Working,Clear or Light Clouds,24.599999999999998,0.6212,0.46,0.2836,40,165,205,Warm,Apr 2011
2011-04-18,Summer,2011,April,17,0,Monday,Working,Clear or Light Clouds,23.779999999999998,0.5455,0.49,0.2836,66,362,428,Warm,Apr 2011
2011-04-18,Summer,2011,April,18,0,Monday,Working,Clear or Light Clouds,26.240000000000002,0.6212,0.31,0.3582,41,321,362,Warm,Apr 2011
2011-04-18,Summer,2011,April,19,0,Monday,Working,Clear or Light Clouds,22.96,0.5303,0.46,0.2537,42,244,286,Warm,Apr 2011
2011-04-18,Summer,2011,April,20,0,Monday,Working,Clear or Light Clouds,24.599999999999998,0.6212,0.33,0.2985,29,136,165,Warm,Apr 2011
2011-04-18,Summer,2011,April,21,0,Monday,Working,Clear or Light Clouds,22.96,0.5303,0.37,0.2836,20,131,151,Warm,Apr 2011
2011-04-18,Summer,2011,April,22,0,Monday,Working,Clear or Light Clouds,21.32,0.5,0.55,0.2836,9,81,90,Warm,Apr 2011
2011-04-18,Summer,2011,April,23,0,Monday,Working,Clear or Light Clouds,20.5,0.4848,0.59,0.2537,11,35,46,Warm,Apr 2011
2011-04-19,Summer,2011,April,0,0,Tuesday,Working,Clear or Light Clouds,20.5,0.4848,0.55,0.2239,2,23,25,Warm,Apr 2011
2011-04-19,Summer,2011,April,1,0,Tuesday,Working,Clear or Light Clouds,18.86,0.4545,0.63,0.2239,5,2,7,Cool,Apr 2011
2011-04-19,Summer,2011,April,2,0,Tuesday,Working,Clear or Light Clouds,18.86,0.4545,0.67,0.2836,8,5,13,Cool,Apr 2011
2011-04-19,Summer,2011,April,3,0,Tuesday,Working,Clear or Light Clouds,19.68,0.4697,0.63,0.2239,0,3,3,Cool,Apr 2011
2011-04-19,Summer,2011,April,4,0,Tuesday,Working,Clear or Light Clouds,18.86,0.4545,0.67,0.0896,1,4,5,Cool,Apr 2011
2011-04-19,Summer,2011,April,5,0,Tuesday,Working,Foggy or Cloudy with Mist,18.86,0.4545,0.72,0.194,1,17,18,Cool,Apr 2011
2011-04-19,Summer,2011,April,6,0,Tuesday,Working,Foggy or Cloudy with Mist,19.68,0.4697,0.67,0.0,2,63,65,Cool,Apr 2011
2011-04-19,Summer,2011,April,7,0,Tuesday,Working,Foggy or Cloudy with Mist,21.32,0.5,0.55,0.0,22,166,188,Warm,Apr 2011
2011-04-19,Summer,2011,April,8,0,Tuesday,Working,Foggy or Cloudy with Mist,20.5,0.4848,0.68,0.1343,20,331,351,Warm,Apr 2011
2011-04-19,Summer,2011,April,9,0,Tuesday,Working,Light Rain or Light Snow,21.32,0.5,0.63,0.0896,23,139,162,Warm,Apr 2011
2011-04-19,Summer,2011,April,10,0,Tuesday,Working,Foggy or Cloudy with Mist,20.5,0.4848,0.72,0.2239,15,60,75,Warm,Apr 2011
2011-04-19,Summer,2011,April,11,0,Tuesday,Working,Foggy or Cloudy with Mist,22.14,0.5152,0.68,0.1642,19,53,72,Warm,Apr 2011
2011-04-19,Summer,2011,April,12,0,Tuesday,Working,Foggy or Cloudy with Mist,22.14,0.5152,0.64,0.0896,19,84,103,Warm,Apr 2011
2011-04-19,Summer,2011,April,13,0,Tuesday,Working,Foggy or Cloudy with Mist,22.14,0.5152,0.68,0.2239,26,103,129,Warm,Apr 2011
2011-04-19,Summer,2011,April,14,0,Tuesday,Working,Foggy or Cloudy with Mist,22.14,0.5152,0.64,0.194,19,88,107,Warm,Apr 2011
2011-04-19,Summer,2011,April,15,0,Tuesday,Working,Foggy or Cloudy with Mist,22.14,0.5152,0.65,0.1642,44,83,127,Warm,Apr 2011
2011-04-19,Summer,2011,April,16,0,Tuesday,Working,Clear or Light Clouds,22.96,0.5303,0.52,0.2985,30,162,192,Warm,Apr 2011
2011-04-19,Summer,2011,April,17,0,Tuesday,Working,Clear or Light Clouds,22.96,0.5303,0.6,0.1045,39,372,411,Warm,Apr 2011
2011-04-19,Summer,2011,April,18,0,Tuesday,Working,Foggy or Cloudy with Mist,22.14,0.5152,0.64,0.1343,44,377,421,Warm,Apr 2011
2011-04-19,Summer,2011,April,19,0,Tuesday,Working,Foggy or Cloudy with Mist,20.5,0.4848,0.72,0.194,28,248,276,Warm,Apr 2011
2011-04-19,Summer,2011,April,20,0,Tuesday,Working,Foggy or Cloudy with Mist,20.5,0.4848,0.72,0.2239,20,148,168,Warm,Apr 2011
2011-04-19,Summer,2011,April,21,0,Tuesday,Working,Foggy or Cloudy with Mist,20.5,0.4848,0.72,0.1343,8,114,122,Warm,Apr 2011
2011-04-19,Summer,2011,April,22,0,Tuesday,Working,Clear or Light Clouds,19.68,0.4697,0.77,0.0896,3,109,112,Cool,Apr 2011
2011-04-19,Summer,2011,April,23,0,Tuesday,Working,Clear or Light Clouds,18.86,0.4545,0.88,0.0896,11,41,52,Cool,Apr 2011
2011-04-20,Summer,2011,April,0,0,Wednesday,Working,Clear or Light Clouds,18.04,0.4394,0.88,0.1343,4,29,33,Cool,Apr 2011
2011-04-20,Summer,2011,April,1,0,Wednesday,Working,Clear or Light Clouds,17.22,0.4242,0.94,0.1642,2,5,7,Cool,Apr 2011
2011-04-20,Summer,2011,April,2,0,Wednesday,Working,Clear or Light Clouds,17.22,0.4242,0.94,0.1642,0,2,2,Cool,Apr 2011
2011-04-20,Summer,2011,April,3,0,Wednesday,Working,Clear or Light Clouds,17.22,0.4242,0.94,0.0,0,2,2,Cool,Apr 2011
2011-04-20,Summer,2011,April,4,0,Wednesday,Working,Clear or Light Clouds,16.400000000000002,0.4091,1.0,0.1045,5,4,9,Cool,Apr 2011
2011-04-20,Summer,2011,April,5,0,Wednesday,Working,Clear or Light Clouds,16.400000000000002,0.4091,0.94,0.194,1,14,15,Cool,Apr 2011
2011-04-20,Summer,2011,April,6,0,Wednesday,Working,Clear or Light Clouds,17.22,0.4242,0.94,0.1642,2,62,64,Cool,Apr 2011
2011-04-20,Summer,2011,April,7,0,Wednesday,Working,Clear or Light Clouds,18.04,0.4394,0.94,0.0,26,211,237,Cool,Apr 2011
2011-04-20,Summer,2011,April,8,0,Wednesday,Working,Clear or Light Clouds,25.419999999999998,0.6061,0.69,0.4627,22,374,396,Warm,Apr 2011
2011-04-20,Summer,2011,April,9,0,Wednesday,Working,Clear or Light Clouds,27.060000000000002,0.6212,0.61,0.2836,27,170,197,Warm,Apr 2011
2011-04-20,Summer,2011,April,10,0,Wednesday,Working,Clear or Light Clouds,25.419999999999998,0.6061,0.69,0.0896,45,86,131,Warm,Apr 2011
2011-04-20,Summer,2011,April,11,0,Wednesday,Working,Clear or Light Clouds,25.419999999999998,0.6061,0.69,0.0896,31,87,118,Warm,Apr 2011
2011-04-20,Summer,2011,April,12,0,Wednesday,Working,Clear or Light Clouds,28.7,0.6515,0.48,0.3881,28,117,145,Warm,Apr 2011
2011-04-20,Summer,2011,April,13,0,Wednesday,Working,Clear or Light Clouds,28.7,0.6515,0.48,0.3881,42,135,177,Warm,Apr 2011
2011-04-20,Summer,2011,April,14,0,Wednesday,Working,Clear or Light Clouds,30.34,0.6515,0.4,0.4627,33,115,148,Hot,Apr 2011
2011-04-20,Summer,2011,April,15,0,Wednesday,Working,Foggy or Cloudy with Mist,31.16,0.6667,0.35,0.3582,32,113,145,Hot,Apr 2011
2011-04-20,Summer,2011,April,16,0,Wednesday,Working,Foggy or Cloudy with Mist,31.16,0.6667,0.35,0.3582,54,201,255,Hot,Apr 2011
2011-04-20,Summer,2011,April,17,0,Wednesday,Working,Foggy or Cloudy with Mist,30.34,0.6515,0.37,0.4179,34,398,432,Hot,Apr 2011
2011-04-20,Summer,2011,April,18,0,Wednesday,Working,Clear or Light Clouds,30.34,0.6515,0.3,0.3582,56,385,441,Hot,Apr 2011
2011-04-20,Summer,2011,April,19,0,Wednesday,Working,Clear or Light Clouds,28.7,0.6364,0.32,0.2537,74,309,383,Warm,Apr 2011
2011-04-20,Summer,2011,April,20,0,Wednesday,Working,Clear or Light Clouds,27.880000000000003,0.6212,0.32,0.1045,31,194,225,Warm,Apr 2011
2011-04-20,Summer,2011,April,21,0,Wednesday,Working,Clear or Light Clouds,27.060000000000002,0.6212,0.36,0.2836,38,134,172,Warm,Apr 2011
2011-04-20,Summer,2011,April,22,0,Wednesday,Working,Clear or Light Clouds,25.419999999999998,0.6212,0.41,0.2537,12,105,117,Warm,Apr 2011
2011-04-20,Summer,2011,April,23,0,Wednesday,Working,Clear or Light Clouds,24.599999999999998,0.6212,0.4,0.3284,14,79,93,Warm,Apr 2011
2011-04-21,Summer,2011,April,0,0,Thursday,Working,Clear or Light Clouds,22.96,0.5303,0.43,0.3582,11,33,44,Warm,Apr 2011
2011-04-21,Summer,2011,April,1,0,Thursday,Working,Clear or Light Clouds,21.32,0.5,0.45,0.2239,6,20,26,Warm,Apr 2011
2011-04-21,Summer,2011,April,2,0,Thursday,Working,Clear or Light Clouds,20.5,0.4848,0.42,0.3881,3,10,13,Warm,Apr 2011
2011-04-21,Summer,2011,April,3,0,Thursday,Working,Foggy or Cloudy with Mist,18.86,0.4545,0.51,0.4627,4,3,7,Cool,Apr 2011
2011-04-21,Summer,2011,April,4,0,Thursday,Working,Foggy or Cloudy with Mist,18.04,0.4394,0.54,0.4478,2,4,6,Cool,Apr 2011
2011-04-21,Summer,2011,April,5,0,Thursday,Working,Foggy or Cloudy with Mist,17.22,0.4242,0.54,0.5522,0,14,14,Cool,Apr 2011
2011-04-21,Summer,2011,April,6,0,Thursday,Working,Foggy or Cloudy with Mist,16.400000000000002,0.4091,0.58,0.5821,2,73,75,Cool,Apr 2011
2011-04-21,Summer,2011,April,7,0,Thursday,Working,Foggy or Cloudy with Mist,17.22,0.4242,0.47,0.4627,15,183,198,Cool,Apr 2011
2011-04-21,Summer,2011,April,8,0,Thursday,Working,Foggy or Cloudy with Mist,16.400000000000002,0.4091,0.5,0.4925,19,346,365,Cool,Apr 2011
2011-04-21,Summer,2011,April,9,0,Thursday,Working,Foggy or Cloudy with Mist,17.22,0.4242,0.47,0.2836,18,178,196,Cool,Apr 2011
2011-04-21,Summer,2011,April,10,0,Thursday,Working,Clear or Light Clouds,17.22,0.4242,0.44,0.3582,25,73,98,Cool,Apr 2011
2011-04-21,Summer,2011,April,11,0,Thursday,Working,Clear or Light Clouds,18.04,0.4394,0.41,0.2836,34,99,133,Cool,Apr 2011
2011-04-21,Summer,2011,April,12,0,Thursday,Working,Clear or Light Clouds,18.86,0.4545,0.38,0.1642,49,150,199,Cool,Apr 2011
2011-04-21,Summer,2011,April,13,0,Thursday,Working,Clear or Light Clouds,19.68,0.4697,0.33,0.3284,55,122,177,Cool,Apr 2011
2011-04-21,Summer,2011,April,14,0,Thursday,Working,Clear or Light Clouds,20.5,0.4848,0.34,0.3881,68,160,228,Warm,Apr 2011
2011-04-21,Summer,2011,April,15,0,Thursday,Working,Clear or Light Clouds,21.32,0.5,0.29,0.4179,69,166,235,Warm,Apr 2011
2011-04-21,Summer,2011,April,16,0,Thursday,Working,Clear or Light Clouds,21.32,0.5,0.27,0.3582,66,228,294,Warm,Apr 2011
2011-04-21,Summer,2011,April,17,0,Thursday,Working,Clear or Light Clouds,20.5,0.4848,0.29,0.1642,79,402,481,Warm,Apr 2011
2011-04-21,Summer,2011,April,18,0,Thursday,Working,Clear or Light Clouds,20.5,0.4848,0.25,0.2836,71,381,452,Warm,Apr 2011
2011-04-21,Summer,2011,April,19,0,Thursday,Working,Clear or Light Clouds,18.86,0.4545,0.28,0.2836,52,272,324,Cool,Apr 2011
2011-04-21,Summer,2011,April,20,0,Thursday,Working,Clear or Light Clouds,18.04,0.4394,0.3,0.1343,28,176,204,Cool,Apr 2011
2011-04-21,Summer,2011,April,21,0,Thursday,Working,Clear or Light Clouds,17.22,0.4242,0.47,0.194,25,159,184,Cool,Apr 2011
2011-04-21,Summer,2011,April,22,0,Thursday,Working,Clear or Light Clouds,17.22,0.4242,0.38,0.0896,31,106,137,Cool,Apr 2011
2011-04-21,Summer,2011,April,23,0,Thursday,Working,Clear or Light Clouds,16.400000000000002,0.4091,0.43,0.1045,13,86,99,Cool,Apr 2011
2011-04-22,Summer,2011,April,0,0,Friday,Working,Clear or Light Clouds,14.76,0.3485,0.62,0.194,3,30,33,Cool,Apr 2011
2011-04-22,Summer,2011,April,1,0,Friday,Working,Clear or Light Clouds,14.76,0.3333,0.53,0.2537,2,22,24,Cool,Apr 2011
2011-04-22,Summer,2011,April,2,0,Friday,Working,Clear or Light Clouds,14.76,0.3333,0.53,0.2985,2,7,9,Cool,Apr 2011
2011-04-22,Summer,2011,April,3,0,Friday,Working,Clear or Light Clouds,14.76,0.3333,0.53,0.2985,0,2,2,Cool,Apr 2011
2011-04-22,Summer,2011,April,4,0,Friday,Working,Clear or Light Clouds,13.940000000000001,0.3182,0.53,0.2836,1,2,3,Cool,Apr 2011
2011-04-22,Summer,2011,April,5,0,Friday,Working,Clear or Light Clouds,13.940000000000001,0.3182,0.53,0.2239,0,16,16,Cool,Apr 2011
2011-04-22,Summer,2011,April,6,0,Friday,Working,Clear or Light Clouds,13.940000000000001,0.3182,0.53,0.2836,2,47,49,Cool,Apr 2011
2011-04-22,Summer,2011,April,7,0,Friday,Working,Foggy or Cloudy with Mist,13.940000000000001,0.3182,0.53,0.2836,5,175,180,Cool,Apr 2011
2011-04-22,Summer,2011,April,8,0,Friday,Working,Foggy or Cloudy with Mist,13.940000000000001,0.3182,0.53,0.2537,15,331,346,Cool,Apr 2011
2011-04-22,Summer,2011,April,9,0,Friday,Working,Light Rain or Light Snow,13.940000000000001,0.303,0.61,0.2985,17,178,195,Cool,Apr 2011
2011-04-22,Summer,2011,April,10,0,Friday,Working,Foggy or Cloudy with Mist,14.76,0.3485,0.62,0.194,32,104,136,Cool,Apr 2011
